x,y1,y2
6.27,11086.0,9144.0
6.28,11140.0,9140.0
6.29,11147.0,9134.0
6.3,11173.0,9131.0
6.31,11276.0,9137.0
6.32,11281.0,9142.0
6.33,11309.0,9123.0
6.34,11408.0,9133.0
6.35,11432.0,9136.0
6.36,11483.0,9143.0
6.37,11520.0,9138.0
6.38,11539.0,9128.0
6.39,11613.0,9139.0
6.4,11658.0,9133.0
6.41,11634.0,9131.0
6.42,11727.0,9143.0
6.43,11786.0,9137.0
6.44,11752.0,9123.0
6.45,11822.0,9141.0
6.46,11902.0,9127.0
6.47,11811.0,9146.0
6.48,11861.0,9124.0
6.49,11967.0,9131.0
6.5,11916.0,9130.0
6.51,11966.0,9140.0
6.52,12016.0,9127.0
6.53,11960.0,9125.0
6.54,11984.0,9114.0
6.55,12069.0,9127.0
6.56,12019.0,9123.0
6.57,12034.0,9107.0
6.58,12160.0,9134.0
6.59,12086.0,9122.0
6.6,12095.0,9117.0
6.61,12209.0,9122.0
6.62,12133.0,9119.0
6.63,12131.0,9146.0
6.64,12186.0,9145.0
6.65,12149.0,9122.0
6.66,12152.0,9128.0
6.67,12258.0,9123.0
6.68,12240.0,9120.0
6.69,12242.0,9121.0
6.7,12282.0,9121.0
6.71,12245.0,9120.0
6.72,12284.0,9120.0
6.73,12341.0,9122.0
6.74,12293.0,9125.0
6.75,12360.0,9119.0
6.76,12374.0,9124.0
6.77,12314.0,9131.0
6.78,12393.0,9124.0
6.79,12396.0,9138.0
6.8,12357.0,9131.0
6.81,12435.0,9144.0
6.82,12491.0,9144.0
6.83,12429.0,9138.0
6.84,12536.0,9123.0
6.85,12596.0,9117.0
6.86,12522.0,9138.0
6.87,12573.0,9121.0
6.88,12627.0,9119.0
6.89,12578.0,9122.0
6.9,12686.0,9122.0
6.91,12717.0,9128.0
6.92,12665.0,9136.0
6.93,12751.0,9127.0
6.94,12784.0,9136.0
6.95,12714.0,9133.0
6.96,12762.0,9136.0
6.97,12869.0,9131.0
6.98,12830.0,9137.0
6.99,12861.0,9136.0
7.0,12954.0,9140.0
7.01,12919.0,9132.0
7.02,12894.0,9115.0
7.03,12940.0,9134.0
7.04,12912.0,9134.0
7.05,12935.0,9133.0
7.06,12991.0,9133.0
7.07,12971.0,9138.0
7.08,12992.0,9133.0
7.09,13102.0,9129.0
7.1,13034.0,9140.0
7.11,13051.0,9141.0
7.12,13071.0,9135.0
7.13,13038.0,9119.0
7.14,13059.0,9114.0
7.15,13160.0,9122.0
7.16,13138.0,9136.0
7.17,13131.0,9138.0
7.18,13184.0,9133.0
7.19,13107.0,9134.0
7.2,13190.0,9135.0
7.21,13262.0,9133.0
7.22,13213.0,9141.0
7.23,13244.0,9130.0
7.24,13332.0,9130.0
7.25,13220.0,9143.0
7.26,13258.0,9127.0
7.27,13318.0,9119.0
7.28,13283.0,9132.0
7.29,13307.0,9121.0
7.3,13385.0,9129.0
7.31,13402.0,9116.0
7.32,13379.0,9119.0
7.33,13444.0,9129.0
